"","station","Species","Individual","DateTimeOriginal","Date","Time","delta.time.secs","delta.time.mins","delta.time.hours","delta.time.days","Directory","FileName","n_images"
"130","J17","experiment_2022","T21_F",2022-04-15 09:17:52,2022-04-15,"09:17:52",0,0,0,0,"2022/experiment_2022/J17/T21_F","J17.J17A.J17_A_I__00288.JPG",3
"131","J17","experiment_2022","T8_M",2022-03-10 09:02:38,2022-03-10,"09:02:38",0,0,0,0,"2022/experiment_2022/J17/T8_M","J17_A_I__00018.JPG",3
"132","J17","experiment_2022","T8_M",2022-04-06 18:48:32,2022-04-06,"18:48:32",2367954,39465.9,657.8,27.4,"2022/experiment_2022/J17/T8_M","J17_A_I__00273.JPG",3
"133","J17","experiment_2022","T8_M",2022-05-09 20:08:21,2022-05-09,"20:08:21",2855989,47599.8,793.3,33.1,"2022/experiment_2022/J17/T8_M","J17.J17A.J17_A_I__00379.JPG",1
"134","J2","experiment_2022","T22_F",2022-03-28 21:11:20,2022-03-28,"21:11:20",0,0,0,0,"2022/experiment_2022/J2/T22_F","J2_A_I__00055.JPG",1
"135","J20","experiment_2022","T15_M",2022-03-14 02:58:05,2022-03-14,"02:58:05",0,0,0,0,"2022/experiment_2022/J20/T15_M","J20_A_I__00012.JPG",1
"136","J20","experiment_2022","T15_M",2022-03-14 03:54:22,2022-03-14,"03:54:22",3377,56.3,0.9,0,"2022/experiment_2022/J20/T15_M","J20_B_I__00026.JPG",1
"137","J20","experiment_2022","T16_F",2022-03-16 23:24:58,2022-03-16,"23:24:58",0,0,0,0,"2022/experiment_2022/J20/T16_F","J20_A_I__00013.JPG",1
"138","J20","experiment_2022","T16_F",2022-03-17 00:21:22,2022-03-17,"00:21:22",3384,56.4,0.9,0,"2022/experiment_2022/J20/T16_F","J20_B_I__00027.JPG",1
"139","J20","experiment_2022","T16_F",2022-04-10 08:07:49,2022-04-10,"08:07:49",2101587,35026.4,583.8,24.3,"2022/experiment_2022/J20/T16_F","J20.J20A.J20_A_I__00049.JPG",6
"140","J20","experiment_2022","T18_M",2022-03-17 18:53:55,2022-03-17,"18:53:55",0,0,0,0,"2022/experiment_2022/J20/T18_M","J20_A_I__00014.JPG",1
"141","J20","experiment_2022","T18_M",2022-03-17 19:50:18,2022-03-17,"19:50:18",3383,56.4,0.9,0,"2022/experiment_2022/J20/T18_M","J20_B_I__00028.JPG",1
"142","J21","experiment_2022","T16_F",2022-03-25 19:16:47,2022-03-25,"19:16:47",0,0,0,0,"2022/experiment_2022/J21/T16_F","J21.J21A.J21_A_I__00755.JPG",2
"143","J21","experiment_2022","T16_F",2022-03-31 03:00:42,2022-03-31,"03:00:42",459835,7663.9,127.7,5.3,"2022/experiment_2022/J21/T16_F","J21.J21B.J21_B_I__01676.JPG",1
"144","J21","experiment_2022","T16_F",2022-04-13 18:44:26,2022-04-13,"18:44:26",1179824,19663.7,327.7,13.7,"2022/experiment_2022/J21/T16_F","J21_B_I__01867.JPG",1
"145","J25","experiment_2022","T16_F",2022-03-30 20:10:38,2022-03-30,"20:10:38",0,0,0,0,"2022/experiment_2022/J25/T16_F","J25.J25B.J25_B_I__00287.JPG",1
"146","J25","experiment_2022","T16_F",2022-04-15 21:06:26,2022-04-15,"21:06:26",1385748,23095.8,384.9,16,"2022/experiment_2022/J25/T16_F","J25.J25B.J25_B_I__00882.JPG",1
"147","J25","experiment_2022","T23_F",2022-03-25 22:19:32,2022-03-25,"22:19:32",0,0,0,0,"2022/experiment_2022/J25/T23_F","J25_B_I__00200.JPG",1
"148","J27","experiment_2022","T15_M",2022-03-15 07:51:40,2022-03-15,"07:51:40",0,0,0,0,"2022/experiment_2022/J27/T15_M","J27_A_I__00011.JPG",4
"149","J27","experiment_2022","T16_F",2022-03-23 23:04:46,2022-03-23,"23:04:46",0,0,0,0,"2022/experiment_2022/J27/T16_F","J27_A_I__00022.JPG",1
"150","J27","experiment_2022","T16_F",2022-03-23 23:05:58,2022-03-23,"23:05:58",72,1.2,0,0,"2022/experiment_2022/J27/T16_F","J27_A_I__00023.JPG",1
"151","J27","experiment_2022","T23_F",2022-04-18 08:21:18,2022-04-18,"08:21:18",0,0,0,0,"2022/experiment_2022/J27/T23_F","J27_B_I__00884.JPG",2
"152","J28","experiment_2022","T10_M",2022-03-11 20:29:00,2022-03-11,"20:29:00",0,0,0,0,"2022/experiment_2022/J28/T10_M","J28_B_I__00031.JPG",1
"153","J28","experiment_2022","T10_M",2022-03-13 09:02:32,2022-03-13,"09:02:32",131612,2193.5,36.6,1.5,"2022/experiment_2022/J28/T10_M","J28_B_I__00035.JPG",3
"154","J28","experiment_2022","T13_F",2022-03-11 20:29:00,2022-03-11,"20:29:00",0,0,0,0,"2022/experiment_2022/J28/T13_F","J28_B_I__00031.JPG",1
"155","J28","experiment_2022","T13_F",2022-04-01 12:30:28,2022-04-01,"12:30:28",1785688,29761.5,496,20.7,"2022/experiment_2022/J28/T13_F","J28_B_I__00059.JPG",3
"156","J28","experiment_2022","T13_F",2022-04-15 19:17:50,2022-04-15,"19:17:50",1234042,20567.4,342.8,14.3,"2022/experiment_2022/J28/T13_F","J28_A_I__00046.JPG",2
"157","J28","experiment_2022","T8_M",2022-03-11 10:04:28,2022-03-11,"10:04:28",0,0,0,0,"2022/experiment_2022/J28/T8_M","J28_B_I__00026.JPG",3
"158","J28","experiment_2022","T8_M",2022-03-23 22:30:44,2022-03-23,"22:30:44",1081576,18026.3,300.4,12.5,"2022/experiment_2022/J28/T8_M","J28_B_I__00057.JPG",1
"159","J28","experiment_2022","T8_M",2022-04-10 04:43:54,2022-04-10,"04:43:54",1491190,24853.2,414.2,17.3,"2022/experiment_2022/J28/T8_M","J28_A_I__00045.JPG",2
"160","J29","experiment_2022","T13_F",2022-03-13 09:50:50,2022-03-13,"09:50:50",0,0,0,0,"2022/experiment_2022/J29/T13_F","J29_B_I__00961.JPG",6
"161","J29","experiment_2022","T13_F",2022-03-13 09:52:06,2022-03-13,"09:52:06",76,1.3,0,0,"2022/experiment_2022/J29/T13_F","J29_A_I__00271.JPG",12
"162","J29","experiment_2022","T13_F",2022-04-01 00:38:16,2022-04-01,"00:38:16",1608370,26806.2,446.8,18.6,"2022/experiment_2022/J29/T13_F","J29_B_I__00988.JPG",1
"163","J29","experiment_2022","T13_F",2022-04-01 00:39:22,2022-04-01,"00:39:22",66,1.1,0,0,"2022/experiment_2022/J29/T13_F","J29_A_I__00317.JPG",1
"164","J29","experiment_2022","T13_F",2022-04-15 19:58:00,2022-04-15,"19:58:00",1279118,21318.6,355.3,14.8,"2022/experiment_2022/J29/T13_F","J29.J29B.J29_B_I__01004.JPG",2
"165","J29","experiment_2022","T8_M",2022-03-23 22:52:58,2022-03-23,"22:52:58",0,0,0,0,"2022/experiment_2022/J29/T8_M","J29_B_I__00987.JPG",1
"166","J29","experiment_2022","T8_M",2022-03-23 22:54:04,2022-03-23,"22:54:04",66,1.1,0,0,"2022/experiment_2022/J29/T8_M","J29_A_I__00314.JPG",1
"167","J30","experiment_2022","T15_M",2022-03-24 23:31:22,2022-03-24,"23:31:22",0,0,0,0,"2022/experiment_2022/J30/T15_M","J30.J30A.J30_A_I__00840.JPG",2
"168","J30","experiment_2022","T16_F",2022-04-09 21:10:06,2022-04-09,"21:10:06",0,0,0,0,"2022/experiment_2022/J30/T16_F","J30_A_I__01238.JPG",2
"169","J31","experiment_2022","T16_F",2022-04-03 07:34:08,2022-04-03,"07:34:08",0,0,0,0,"2022/experiment_2022/J31/T16_F","J31.J31B.J31_B_I__00330.JPG",1
"170","J31","experiment_2022","T16_F",2022-04-03 19:32:44,2022-04-03,"19:32:44",43116,718.6,12,0.5,"2022/experiment_2022/J31/T16_F","J31_A_I__00267.JPG",2
"171","J32","experiment_2022","T16_F",2022-04-19 08:19:46,2022-04-19,"08:19:46",0,0,0,0,"2022/experiment_2022/J32/T16_F","J32.J32B.J32_B_I__00841.JPG",5
"172","J33","experiment_2022","T13_F",2022-03-27 03:04:14,2022-03-27,"03:04:14",0,0,0,0,"2022/experiment_2022/J33/T13_F","J33.J33B.J33_B_I__00577.JPG",1
"173","J33","experiment_2022","T8_M",2022-03-10 20:10:42,2022-03-10,"20:10:42",0,0,0,0,"2022/experiment_2022/J33/T8_M","J33_A_I__00026.JPG",1
"174","J35","experiment_2022","T16_F",2022-03-23 22:59:30,2022-03-23,"22:59:30",0,0,0,0,"2022/experiment_2022/J35/T16_F","J35.J35B.J35_B_I__00087.JPG",2
"175","J35","experiment_2022","T23_F",2022-04-14 00:43:04,2022-04-14,"00:43:04",0,0,0,0,"2022/experiment_2022/J35/T23_F","J35_B_I__00202.JPG",2
"176","J36","experiment_2022","T15_M",2022-03-15 07:16:06,2022-03-15,"07:16:06",0,0,0,0,"2022/experiment_2022/J36/T15_M","J36_B_I__00030.JPG",2
"177","J37","experiment_2022","T15_M",2022-03-15 08:02:02,2022-03-15,"08:02:02",0,0,0,0,"2022/experiment_2022/J37/T15_M","J37_A_I__00021.JPG",3
"178","J38","experiment_2022","T15_M",2022-03-18 21:26:10,2022-03-18,"21:26:10",0,0,0,0,"2022/experiment_2022/J38/T15_M","J38_A_I__00026.JPG",1
"179","J38","experiment_2022","T15_M",2022-03-27 22:33:02,2022-03-27,"22:33:02",781612,13026.9,217.1,9,"2022/experiment_2022/J38/T15_M","J38_A_I__00044.JPG",1
"180","J38","experiment_2022","T15_M",2022-03-31 20:19:34,2022-03-31,"20:19:34",337592,5626.5,93.8,3.9,"2022/experiment_2022/J38/T15_M","J38_A_I__00053.JPG",1
"181","J38","experiment_2022","T15_M",2022-04-14 05:24:48,2022-04-14,"05:24:48",1155914,19265.2,321.1,13.4,"2022/experiment_2022/J38/T15_M","J38.J38A.J38_A_I__00091.JPG",1
"182","J38","experiment_2022","T16_F",2022-04-12 16:00:12,2022-04-12,"16:00:12",0,0,0,0,"2022/experiment_2022/J38/T16_F","J38_A_I__00081.JPG",2
"183","J38","experiment_2022","T18_M",2022-03-17 20:25:58,2022-03-17,"20:25:58",0,0,0,0,"2022/experiment_2022/J38/T18_M","J38_A_I__00025.JPG",1
"184","J38","experiment_2022","T18_M",2022-03-27 07:37:46,2022-03-27,"07:37:46",817908,13631.8,227.2,9.5,"2022/experiment_2022/J38/T18_M","J38_A_I__00039.JPG",4
"185","J38","experiment_2022","T18_M",2022-04-06 12:24:34,2022-04-06,"12:24:34",881208,14686.8,244.8,10.2,"2022/experiment_2022/J38/T18_M","J38.J38A.J38_A_I__00066.JPG",4
"186","J38","experiment_2022","T18_M",2022-04-13 07:12:06,2022-04-13,"07:12:06",586052,9767.5,162.8,6.8,"2022/experiment_2022/J38/T18_M","J38_A_I__00084.JPG",4
"187","J38","experiment_2022","T22_F",2022-04-02 14:58:44,2022-04-02,"14:58:44",0,0,0,0,"2022/experiment_2022/J38/T22_F","J38_A_I__00055 (1).JPG",3
"188","J39","experiment_2022","T15_M",2022-03-25 00:50:16,2022-03-25,"00:50:16",0,0,0,0,"2022/experiment_2022/J39/T15_M","J39_A_I__00564.JPG",2
"189","J39","experiment_2022","T16_F",2022-03-17 20:25:24,2022-03-17,"20:25:24",0,0,0,0,"2022/experiment_2022/J39/T16_F","J39_A_I__00391.JPG",2
"190","J39","experiment_2022","T16_F",2022-03-30 22:42:36,2022-03-30,"22:42:36",1131432,18857.2,314.3,13.1,"2022/experiment_2022/J39/T16_F","J39_A_I__00644.JPG",2
"191","J40","experiment_2022","T16_F",2022-03-24 00:42:42,2022-03-24,"00:42:42",0,0,0,0,"2022/experiment_2022/J40/T16_F","J40.J40B.J40_B_I__00799.JPG",2
"192","J40","experiment_2022","T23_F",2022-01-06 04:34:16,2022-01-06,"04:34:16",0,0,0,0,"2022/experiment_2022/J40/T23_F","J40_A_I__00996.JPG",1
"193","J40","experiment_2022","T23_F",2022-01-14 05:30:54,2022-01-14,"05:30:54",694598,11576.6,192.9,8,"2022/experiment_2022/J40/T23_F","J40_A_I__01044.JPG",1
"194","J40","experiment_2022","T23_F",2022-04-06 04:33:16,2022-04-06,"04:33:16",7081342,118022.4,1967,82,"2022/experiment_2022/J40/T23_F","J40_B_I__01049.JPG",1
"195","J40","experiment_2022","T23_F",2022-04-14 05:29:42,2022-04-14,"05:29:42",694586,11576.4,192.9,8,"2022/experiment_2022/J40/T23_F","J40_B_I__01108.JPG",1
"196","J41","experiment_2022","T23_F",2022-05-14 06:47:18,2022-05-14,"06:47:18",0,0,0,0,"2022/experiment_2022/J41/T23_F","J41_A_I__00136.JPG",2
"197","J42","experiment_2022","T15_M",2022-05-03 02:34:26,2022-05-03,"02:34:26",0,0,0,0,"2022/experiment_2022/J42/T15_M","J42_A_I__00095.JPG",2
"198","J42","experiment_2022","T23_F",2022-04-25 02:54:04,2022-04-25,"02:54:04",0,0,0,0,"2022/experiment_2022/J42/T23_F","J42_A_I__00046.JPG",2
"199","J42","experiment_2022","T23_F",2022-05-11 23:43:48,2022-05-11,"23:43:48",1457384,24289.7,404.8,16.9,"2022/experiment_2022/J42/T23_F","J42_A_I__00172.JPG",2
"200","J43","experiment_2022","T15_M",2022-05-03 02:02:40,2022-05-03,"02:02:40",0,0,0,0,"2022/experiment_2022/J43/T15_M","J43_A_I__00126.JPG",1
"201","J43","experiment_2022","T23_F",2022-04-25 03:19:12,2022-04-25,"03:19:12",0,0,0,0,"2022/experiment_2022/J43/T23_F","J43_A_I__00066.JPG",1
"202","J44","experiment_2022","T15_M",2022-04-25 05:49:42,2022-04-25,"05:49:42",0,0,0,0,"2022/experiment_2022/J44/T15_M","J44_B_I__00067.JPG",7
"203","J44","experiment_2022","T15_M",2022-05-19 20:16:30,2022-05-19,"20:16:30",2125608,35426.8,590.4,24.6,"2022/experiment_2022/J44/T15_M","J44_B_I__00327.JPG",2
"204","J44","experiment_2022","T23_F",2022-04-25 03:58:22,2022-04-25,"03:58:22",0,0,0,0,"2022/experiment_2022/J44/T23_F","J44_B_I__00064.JPG",2
"205","J44","experiment_2022","T23_F",2022-05-15 03:50:34,2022-05-15,"03:50:34",1727532,28792.2,479.9,20,"2022/experiment_2022/J44/T23_F","J44_B_I__00289.JPG",2
"206","J45","experiment_2022","T35",2022-04-28 15:48:43,2022-04-28,"15:48:43",0,0,0,0,"2022/experiment_2022/J45/T35","J45_A_I__00930.JPG",1
"207","J45","experiment_2022","T9_M",2022-04-21 20:27:00,2022-04-21,"20:27:00",0,0,0,0,"2022/experiment_2022/J45/T9_M","J45_B_I__00012.JPG",1
"208","J48","experiment_2022","T11_F",2022-04-24 08:45:33,2022-04-24,"08:45:33",0,0,0,0,"2022/experiment_2022/J48/T11_F","J48_A_I__00048.JPG",17
"209","J48","experiment_2022","T11_F",2022-04-24 08:49:18,2022-04-24,"08:49:18",225,3.8,0.1,0,"2022/experiment_2022/J48/T11_F","J48_B_I__00013.JPG",13
"210","J48","experiment_2022","T15_M",2022-05-11 05:48:38,2022-05-11,"05:48:38",0,0,0,0,"2022/experiment_2022/J48/T15_M","J48_B_I__00068.JPG",2
"211","J48","experiment_2022","T15_M",2022-05-19 19:01:52,2022-05-19,"19:01:52",738794,12313.2,205.2,8.5,"2022/experiment_2022/J48/T15_M","J48_B_I__00084.JPG",1
"212","J48","experiment_2022","T23_F",2022-05-14 22:00:34,2022-05-14,"22:00:34",0,0,0,0,"2022/experiment_2022/J48/T23_F","J48_B_I__00073.JPG",1
"213","J49","experiment_2022","T11_F",2022-05-03 18:31:06,2022-05-03,"18:31:06",0,0,0,0,"2022/experiment_2022/J49/T11_F","J49_B_I__00015.JPG",1
"214","J49","experiment_2022","T11_F",2022-05-03 18:33:06,2022-05-03,"18:33:06",120,2,0,0,"2022/experiment_2022/J49/T11_F","J49_A_I__00025.JPG",2
"215","J5","experiment_2022","T18_M",2022-03-22 01:28:37,2022-03-22,"01:28:37",0,0,0,0,"2022/experiment_2022/J5/T18_M","J5_A_I__00101.JPG",1
"216","J5","experiment_2022","T18_M",2022-03-26 19:06:01,2022-03-26,"19:06:01",409044,6817.4,113.6,4.7,"2022/experiment_2022/J5/T18_M","J5_A_I__00109.JPG",1
"217","J5","experiment_2022","T18_M",2022-03-30 06:03:38,2022-03-30,"06:03:38",298657,4977.6,83,3.5,"2022/experiment_2022/J5/T18_M","J5_A_I__00112.JPG",1
"218","J5","experiment_2022","T18_M",2022-04-05 23:32:48,2022-04-05,"23:32:48",581350,9689.2,161.5,6.7,"2022/experiment_2022/J5/T18_M","J5_A_I__00143.JPG",1
"219","J5","experiment_2022","T18_M",2022-04-13 17:18:21,2022-04-13,"17:18:21",668733,11145.5,185.8,7.7,"2022/experiment_2022/J5/T18_M","J5_A_I__00260.JPG",1
"220","J5","experiment_2022","T18_M",2022-04-13 17:20:33,2022-04-13,"17:20:33",132,2.2,0,0,"2022/experiment_2022/J5/T18_M","J5_B_I__00199.JPG",1
"221","J5","experiment_2022","T22_F",2022-03-19 06:23:14,2022-03-19,"06:23:14",0,0,0,0,"2022/experiment_2022/J5/T22_F","J5_A_I__00087.JPG",2
"222","J5","experiment_2022","T22_F",2022-03-25 02:12:26,2022-03-25,"02:12:26",503352,8389.2,139.8,5.8,"2022/experiment_2022/J5/T22_F","J5_A_I__00107.JPG",1
"223","J5","experiment_2022","T22_F",2022-04-10 08:21:37,2022-04-10,"08:21:37",1404551,23409.2,390.2,16.3,"2022/experiment_2022/J5/T22_F","J5_A_I__00192.JPG",3
"224","J5","experiment_2022","T22_F",2022-04-10 08:23:40,2022-04-10,"08:23:40",123,2,0,0,"2022/experiment_2022/J5/T22_F","J5_B_I__00161.JPG",2
"225","J5","experiment_2022","T22_F",2022-04-13 17:18:27,2022-04-13,"17:18:27",291287,4854.8,80.9,3.4,"2022/experiment_2022/J5/T22_F","J5_B_I__00195.JPG",4
"226","J50","experiment_2022","T11_F",2022-04-30 11:59:32,2022-04-30,"11:59:32",0,0,0,0,"2022/experiment_2022/J50/T11_F","J50_B_I__00069.JPG",9
"227","J50","experiment_2022","T14_F",2022-04-22 20:01:56,2022-04-22,"20:01:56",0,0,0,0,"2022/experiment_2022/J50/T14_F","J50_B_I__00026.JPG",2
"228","J52","experiment_2022","T11_F",2022-04-23 20:56:53,2022-04-23,"20:56:53",0,0,0,0,"2022/experiment_2022/J52/T11_F","J52_A_I__00008.JPG",2
"229","J52","experiment_2022","T11_F",2022-05-03 17:33:53,2022-05-03,"17:33:53",851820,14197,236.6,9.9,"2022/experiment_2022/J52/T11_F","J52_A_I__00025.JPG",6
"230","J52","experiment_2022","T11_F",2022-05-03 17:35:14,2022-05-03,"17:35:14",81,1.4,0,0,"2022/experiment_2022/J52/T11_F","J52_B_I__00028.JPG",1
"231","J52","experiment_2022","T11_F",2022-05-20 09:00:11,2022-05-20,"09:00:11",1437897,23965,399.4,16.6,"2022/experiment_2022/J52/T11_F","J52_A_I__00112.JPG",4
"232","J52","experiment_2022","T8_M",2022-04-26 04:27:05,2022-04-26,"04:27:05",0,0,0,0,"2022/experiment_2022/J52/T8_M","J52_A_I__00012.JPG",2
"233","J55","experiment_2022","T11_F",2022-04-23 08:49:50,2022-04-23,"08:49:50",0,0,0,0,"2022/experiment_2022/J55/T11_F","J55_B_I__00009.JPG",4
"234","J55","experiment_2022","T8_M",2022-04-26 05:16:06,2022-04-26,"05:16:06",0,0,0,0,"2022/experiment_2022/J55/T8_M","J55_B_I__00029.JPG",2
"235","J56","experiment_2022","T24_F",2022-05-05 23:02:58,2022-05-05,"23:02:58",0,0,0,0,"2022/experiment_2022/J56/T24_F","J56_A_I__00035.JPG",2
"236","J57","experiment_2022","T11_F",2022-05-20 19:40:52,2022-05-20,"19:40:52",0,0,0,0,"2022/experiment_2022/J57/T11_F","J57_A_I__00060.JPG",1
"237","J57","experiment_2022","T8_M",2022-05-25 01:37:20,2022-05-25,"01:37:20",0,0,0,0,"2022/experiment_2022/J57/T8_M","J57_A_I__00071.JPG",1
"238","J58","experiment_2022","T11_F",2022-04-28 05:52:42,2022-04-28,"05:52:42",0,0,0,0,"2022/experiment_2022/J58/T11_F","J58_A_I__00033.JPG",4
"239","J58","experiment_2022","T11_F",2022-05-09 05:56:56,2022-05-09,"05:56:56",950654,15844.2,264.1,11,"2022/experiment_2022/J58/T11_F","J58_A_I__00039.JPG",4
"240","J58","experiment_2022","T8_M",2022-05-25 04:35:08,2022-05-25,"04:35:08",0,0,0,0,"2022/experiment_2022/J58/T8_M","J58_A_I__00042.JPG",2
"241","J59","experiment_2022","T11_F",2022-04-28 00:51:26,2022-04-28,"00:51:26",0,0,0,0,"2022/experiment_2022/J59/T11_F","J59_B_I__00214.JPG",1
"242","J59","experiment_2022","T11_F",2022-05-14 17:11:48,2022-05-14,"17:11:48",1441222,24020.4,400.3,16.7,"2022/experiment_2022/J59/T11_F","J59_A_I__00350.JPG",12
"243","J59","experiment_2022","T11_F",2022-05-15 08:09:10,2022-05-15,"08:09:10",53842,897.4,15,0.6,"2022/experiment_2022/J59/T11_F","J59_A_I__00355.JPG",5
"244","J59","experiment_2022","T11_F",2022-05-22 05:50:29,2022-05-22,"05:50:29",596479,9941.3,165.7,6.9,"2022/experiment_2022/J59/T11_F","J59_A_I__00388.JPG",1
"245","J6","experiment_2022","T18_M",2022-03-22 03:20:37,2022-03-22,"03:20:37",0,0,0,0,"2022/experiment_2022/J6/T18_M","J6_A_I__00044.JPG",2
"246","J60","experiment_2022","T7_F",2022-04-23 02:28:08,2022-04-23,"02:28:08",0,0,0,0,"2022/experiment_2022/J60/T7_F","J60_A_I__00008.JPG",1
"247","J60","experiment_2022","T8_M",2022-05-25 01:55:32,2022-05-25,"01:55:32",0,0,0,0,"2022/experiment_2022/J60/T8_M","J60_A_I__00021.JPG",1
"248","J63","experiment_2022","T24_F",2022-04-30 20:46:58,2022-04-30,"20:46:58",0,0,0,0,"2022/experiment_2022/J63/T24_F","J63_A_I__0022.JPG",1
"249","J63","experiment_2022","T24_F",2022-05-14 19:17:34,2022-05-14,"19:17:34",1204236,20070.6,334.5,13.9,"2022/experiment_2022/J63/T24_F","J63_A_I__0053.JPG",1
"250","J7","experiment_2022","T18_M",2022-03-22 16:50:33,2022-03-22,"16:50:33",0,0,0,0,"2022/experiment_2022/J7/T18_M","J7_A_I__00122.JPG",1
"251","J7","experiment_2022","T18_M",2022-03-22 17:51:55,2022-03-22,"17:51:55",3682,61.4,1,0,"2022/experiment_2022/J7/T18_M","J7_B_I__00018.JPG",3
"252","J7","experiment_2022","T22_F",2022-03-26 18:52:05,2022-03-26,"18:52:05",0,0,0,0,"2022/experiment_2022/J7/T22_F","J7_A_I__00127.JPG",1
"253","J7","experiment_2022","T22_F",2022-03-30 19:26:07,2022-03-30,"19:26:07",347642,5794,96.6,4,"2022/experiment_2022/J7/T22_F","J7_B_I__00023.JPG",2
"254","J9","experiment_2022","T14_F",2022-03-14 15:28:40,2022-03-14,"15:28:40",0,0,0,0,"2022/experiment_2022/J9/T14_F","J9_A_I__00030.JPG",4
"255","J9","experiment_2022","T17_F",2022-03-18 01:18:16,2022-03-18,"01:18:16",0,0,0,0,"2022/experiment_2022/J9/T17_F","J9_A_I__00034.JPG",2
"256","J9","experiment_2022","T17_F",2022-04-29 19:09:54,2022-04-29,"19:09:54",3693098,61551.6,1025.9,42.7,"2022/experiment_2022/J9/T17_F","J9_A_I__00066.JPG",2
"257","J9","experiment_2022","T17_F",2022-04-29 19:10:54,2022-04-29,"19:10:54",60,1,0,0,"2022/experiment_2022/J9/T17_F","J9_B_I__00090.JPG",1
"258","J9","experiment_2022","T5_M",2022-04-08 22:49:44,2022-04-08,"22:49:44",0,0,0,0,"2022/experiment_2022/J9/T5_M","J9_A_I__00056.JPG",2
"259","J9","experiment_2022","T5_M",2022-04-16 21:11:16,2022-04-16,"21:11:16",685292,11421.5,190.4,7.9,"2022/experiment_2022/J9/T5_M","J9_A_I__00058.JPG",2
"260","J9","experiment_2022","T8_M",2022-03-10 10:50:32,2022-03-10,"10:50:32",0,0,0,0,"2022/experiment_2022/J9/T8_M","J9_A_I__00018.JPG",5
"261","J9","experiment_2022","T8_M",2022-04-06 20:33:16,2022-04-06,"20:33:16",2367764,39462.7,657.7,27.4,"2022/experiment_2022/J9/T8_M","J9_A_I__00055.JPG",2
